[43295, 13, 0, 0, 3843, 1067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 0, 0, 0, 4531, 1690, 0, 0, 25, 108, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6704, 20, 0, 0, 23237, 426, 5, 0, 1, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10612, 175, 0, 0, 1911, 372, 19, 0]
[70068, 0, 0, 0, 10447, 18, 0, 0, 689, 11, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 1386, 573, 0, 0, 1066, 308, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 325, 83, 0, 0, 2570, 1462, 635, 9, 1, 35, 80, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1754, 2226, 585, 1, 36, 989, 2134, 702]
[31694, 0, 0, 0, 16181, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1247, 0, 0, 0, 14187, 2542, 0, 0, 1488, 524, 0, 0, 0, 0, 0, 0, 83, 14, 0, 0, 712, 423, 0, 0, 936, 768, 8, 0, 0, 0, 1, 0, 27, 8, 0, 0, 2265, 21252, 94, 0, 3021, 460, 162, 0, 155, 19, 1, 0]
[32347, 0, 0, 0, 8243, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5809, 31, 0, 0, 3863, 4910, 0, 0, 89, 2724, 53, 0, 0, 0, 0, 0, 29402, 216, 0, 0, 2490, 492, 0, 0, 333, 643, 208, 0, 0, 4, 43, 0, 1654, 560, 0, 0, 783, 1020, 101, 0, 1494, 449, 191, 0, 13, 30, 1, 0]
[20520, 27112, 0, 0, 2743, 18572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 873, 234, 0, 0, 1943, 341, 0, 0, 1163, 341, 3, 0, 0, 0, 0, 0, 4752, 356, 0, 0, 878, 523, 1, 0, 2313, 2201, 125, 0, 42, 1221, 577, 4, 6082, 1097, 0, 0, 142, 986, 120, 0, 49, 310, 458, 35, 33, 586, 1231, 337]
[4874, 438, 0, 0, 26, 316, 1338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 8, 0, 0, 185, 1108, 10270, 926, 0, 9, 5202, 71664, 0, 0, 0, 0, 16, 8, 0, 0, 5, 102, 54, 0, 0, 52, 535, 57, 0, 0, 23, 37, 16, 27, 0, 0, 0, 20, 1, 0, 0, 2, 53, 8, 0, 0, 129, 643]
[3749, 171, 0, 0, 3, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 30, 0, 0, 22, 36739, 52911, 0, 0, 0, 17, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 30, 29, 0, 0, 5, 2261, 397, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 90, 0, 0, 0, 1705]
[5912, 176, 0, 0, 65, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 37, 0, 0, 259, 8747, 67137, 0, 0, 10, 9008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 24, 0, 0, 19, 3091, 604, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 103, 0, 0, 4, 2943]
[3194, 741, 0, 0, 0, 119, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 44, 0, 0, 22, 738, 574, 5, 0, 2, 625, 90004, 0, 0, 0, 0, 4, 0, 0, 0, 25, 112, 17, 0, 2, 195, 578, 523, 0, 0, 19, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 24, 2, 0, 0, 89, 291]
[4359, 1308, 0, 0, 0, 886, 10063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 36, 0, 0, 0, 1447, 69676, 0, 0, 0, 5688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 38, 0, 0, 0, 1991, 656, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 136, 0, 0, 1, 1845]
[25579, 2688, 0, 0, 11163, 13306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 1025, 23511, 112, 0, 0, 5538, 2900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 11, 0, 0, 9, 615, 6, 0, 0, 21, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11568]
[4564, 86, 0, 0, 1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 126, 0, 0, 25, 1752, 507, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 77, 0, 0, 4, 187, 450, 0, 0, 1, 1391, 12616, 0, 0, 0, 3802, 3, 23, 0, 0, 0, 2, 0, 0, 0, 0, 0, 32, 0, 0, 1, 72465]
[5680, 857, 0, 0, 7, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 707, 357, 0, 0, 1184, 4418, 1031, 0, 0, 0, 208, 0, 0, 0, 0, 0, 1, 34, 0, 0, 285, 106, 104, 0, 31, 71, 1837, 652, 0, 0, 0, 1185, 0, 0, 0, 0, 0, 0, 1, 0, 0, 13, 66, 88, 0, 0, 22, 79165]
[3174, 516, 1, 0, 0, 116, 488, 47735, 0, 0, 0, 8862, 0, 0, 0, 0, 358, 448, 0, 0, 54, 1818, 1278, 5546, 0, 3, 184, 20337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 74, 0, 0, 51, 1283, 2610, 0, 0, 1, 2004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 45, 0, 0, 61, 1081]
[4296, 549, 8, 0, 2, 233, 7825, 0, 0, 0, 1276, 0, 0, 0, 0, 0, 127, 42, 0, 0, 49, 733, 1504, 2, 0, 3, 25562, 53458, 0, 0, 0, 0, 35, 14, 0, 0, 1, 20, 22, 0, 0, 0, 490, 495, 0, 0, 0, 457, 49, 1, 0, 0, 0, 13, 1, 0, 0, 1, 19, 1, 0, 0, 0, 1016]
[7322, 156, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 140, 0, 0, 47, 3657, 170, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 341, 0, 0, 10, 1969, 150, 0, 0, 0, 9968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 73950]
[4025, 393, 0, 0, 9, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 84, 0, 0, 125, 3410, 1027, 0, 0, 2, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 177, 0, 3, 65, 1863, 1093, 0, 0, 0, 15405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45, 66, 0, 2, 34, 70155]
[4812, 23, 0, 0, 1, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 252, 24, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 355, 1094, 0, 0, 1, 8597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 4, 83113]
[2206, 152, 0, 0, 36, 176, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 44, 2180, 268, 0, 0, 99, 252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 0, 0, 51, 2867, 1276, 0, 0, 4, 21026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 0, 0, 0, 67613]
[4382, 2201, 67, 0, 0, 314, 19348, 49803, 0, 0, 12, 11528, 0, 0, 0, 0, 1923, 173, 0, 0, 45, 919, 884, 143, 0, 0, 156, 3181, 0, 0, 0, 0, 23, 0, 0, 0, 38, 1369, 998, 0, 0, 4, 416, 57, 0, 0, 0, 7, 0, 0, 0, 0, 0, 21, 58, 0, 0, 0, 33, 21, 0, 0, 8, 172]
[1976, 1513, 5, 0, 0, 9, 2534, 13059, 0, 0, 0, 0, 0, 0, 0, 0, 4, 115, 0, 0, 0, 288, 11221, 64062, 0, 0, 32, 1800, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 107, 15, 0, 0, 244, 1206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 80]
[28461, 1, 0, 0, 801, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6742, 11, 0, 0, 20121, 896, 0, 0, 24, 19, 3, 0, 0, 0, 0, 0, 2162, 0, 0, 0, 14211, 2024, 1, 0, 1390, 2841, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5213, 733, 0, 0, 57, 1794, 159, 0, 0, 36, 291, 10257]
[9369, 36, 0, 0, 7084, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1024, 11, 0, 0, 19723, 35425, 0, 0, 2703, 6394, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 64, 1029, 25, 0, 6346, 4637, 723, 0, 2, 85, 7, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 77, 785, 5, 1, 68, 230, 2254]
[21679, 4, 0, 0, 11794, 158, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 903, 1, 0, 0, 16646, 8148, 7, 0, 8018, 7627, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 1095, 32, 0, 4290, 5284, 1476, 2, 141, 2030, 237, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1017, 526, 106, 1678, 467, 4744]
[26973, 20, 0, 0, 13715, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1808, 200, 0, 0, 22322, 20859, 19, 0, 943, 2123, 3, 0, 0, 0, 0, 0, 110, 13, 0, 0, 164, 1418, 41, 0, 1921, 3374, 657, 0, 0, 24, 3, 0, 0, 0, 0, 0, 4, 65, 0, 0, 0, 19, 262, 28, 0, 26, 47, 933]
[11623, 514, 0, 0, 5064, 649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 652, 115, 0, 0, 17129, 40725, 51, 0, 2352, 4763, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 1150, 140, 0, 2221, 5555, 1886, 1, 8, 592, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 917, 301, 0, 182, 152, 1384]
[16519, 30, 0, 0, 9778, 1076, 73, 0, 1, 19, 18, 0, 0, 0, 0, 0, 2478, 1, 0, 0, 10766, 14784, 96, 0, 1776, 12329, 2242, 320, 0, 2, 7, 109, 143, 0, 0, 0, 2769, 3418, 1, 0, 1, 10105, 3770, 138, 0, 228, 344, 1095, 0, 0, 0, 0, 0, 81, 0, 0, 0, 471, 1178, 0, 0, 1, 932, 1205]
[54292, 138, 0, 0, 9675, 620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10291, 38, 0, 0, 6046, 4079, 200, 0, 0, 8, 2, 0, 0, 0, 0, 0, 222, 0, 0, 0, 191, 852, 120, 0, 0, 491, 2000, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 2424, 147, 0, 0, 1003, 5386]
[10178, 0, 0, 0, 6569, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10331, 6, 0, 0, 42112, 7927, 725, 0, 1, 214, 382, 0, 0, 0, 0, 0, 1495, 0, 0, 0, 2076, 1227, 24, 0, 0, 681, 1554, 32, 0, 0, 15, 0, 0, 0, 0, 0, 9, 63, 0, 0, 0, 330, 319, 4, 0, 0, 2239, 9730]
[4718, 103, 0, 0, 2154, 416, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 617, 119, 0, 0, 9535, 4536, 22, 0, 11505, 22737, 2, 0, 0, 0, 0, 0, 81, 4, 0, 0, 366, 1188, 40, 0, 10379, 14332, 299, 7, 2526, 4587, 138, 0, 0, 0, 0, 0, 3, 502, 0, 0, 0, 45, 168, 53, 1839, 2956, 288, 2033]
[22786, 53, 0, 0, 14195, 1698, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2883, 10, 0, 0, 14551, 15300, 496, 0, 689, 6253, 1524, 542, 0, 0, 0, 0, 82, 0, 0, 0, 720, 3563, 36, 0, 0, 3262, 3053, 57, 0, 0, 51, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 1263, 2, 0, 0, 1026, 3863]
[49727, 17, 0, 0, 22717, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3015, 5, 0, 0, 7054, 6300, 10, 0, 6, 587, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 1001, 63, 0, 0, 631, 2119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 2117, 260, 0, 0, 245, 2209]
